,carat,cut,color,clarity,depth,table,price,x,y,z,size_class
12746,1.28,Good,I,VS2,58.2,64.0,5319,7.09,7.03,4.11,7.67844871066956
12747,1.06,Ideal,E,SI2,62.2,55.0,5319,6.54,6.51,4.06,7.43342790652472
12748,1.25,Premium,H,SI1,59.4,62.0,5320,7.07,7.0,4.18,7.692568079398436
12749,1.1,Very Good,D,SI2,61.1,58.0,5320,6.61,6.69,4.06,7.488136210010155
12750,1.0,Very Good,D,SI1,63.2,59.0,5320,6.29,6.4,4.01,7.3347341588973975
12751,1.0,Premium,H,VS2,62.6,59.0,5320,6.37,6.31,3.97,7.318072385057633
12752,1.2,Very Good,G,SI2,62.9,54.0,5321,6.76,6.79,4.26,7.61128825142858
12753,1.22,Ideal,H,SI2,62.3,55.3,5321,6.8,6.87,4.26,7.636698275857466
12754,1.04,Ideal,F,SI1,61.3,55.0,5321,6.51,6.53,4.0,7.409740535162617
12755,1.0,Premium,E,SI1,59.7,57.0,5322,6.56,6.48,3.89,7.369459783164727
12756,1.0,Very Good,E,SI1,59.4,63.0,5322,6.47,6.42,3.83,7.313683401715593
12757,1.2,Very Good,I,VS1,63.1,58.0,5322,6.7,6.62,4.2,7.541381640494301
12758,1.0,Premium,G,VS2,60.8,60.0,5322,6.39,6.33,3.87,7.290354997195572
12759,1.05,Premium,H,VS2,61.1,58.0,5323,6.57,6.53,4.0,7.422976362319311
12760,1.21,Premium,H,SI2,62.7,59.0,5324,6.75,6.78,4.24,7.600237040313562
12761,1.21,Very Good,H,SI2,62.6,61.0,5324,6.7,6.75,4.21,7.57286883102555
12762,1.21,Very Good,I,SI1,62.1,56.0,5324,6.76,6.92,4.25,7.635258125619798
12763,1.21,Ideal,J,VS1,62.3,55.0,5324,6.81,6.86,4.26,7.6367168050865475
12764,0.9,Very Good,F,VS1,61.2,56.0,5324,6.18,6.23,3.8,7.19283841993515
12765,1.07,Ideal,E,SI2,62.2,55.0,5325,6.54,6.58,4.08,7.4559473718806455
12766,1.11,Ideal,H,SI1,60.6,59.0,5325,6.75,6.71,4.08,7.529769420785698
12767,1.14,Premium,G,SI1,62.2,58.0,5326,6.64,6.7,4.15,7.528455673602172
12768,1.07,Premium,H,VS2,62.1,59.0,5327,6.52,6.56,4.06,7.440047506710163
12769,1.33,Very Good,J,SI1,64.0,53.0,5327,6.93,7.01,4.46,7.759313506743967
12770,1.08,Ideal,F,SI1,62.7,57.0,5327,6.52,6.49,4.08,7.431659594877537
12771,1.51,Premium,J,SI2,59.7,62.0,5327,7.46,7.42,4.44,7.941154493901973
12772,1.06,Very Good,E,SI1,59.6,57.0,5328,6.62,6.67,3.96,7.450018408747238
12773,1.11,Ideal,I,SI1,61.9,55.0,5329,6.65,6.66,4.12,7.511520855318858
12774,1.12,Premium,D,SI2,61.2,60.0,5329,6.67,6.63,4.07,7.491724426239245
12775,1.12,Premium,G,SI1,59.8,58.0,5329,6.79,6.76,4.05,7.538356728974729
12776,1.22,Ideal,I,SI1,62.1,56.0,5329,6.83,6.79,4.23,7.615954816330598
12777,1.22,Very Good,F,SI1,63.5,56.0,5329,6.79,6.75,4.3,7.622635736448212
12778,1.27,Very Good,F,SI2,61.0,61.0,5330,6.95,7.01,4.26,7.697280852523157
12779,1.0,Good,E,SI1,58.2,61.0,5330,6.53,6.57,3.81,7.352767360037909
12780,1.03,Ideal,E,SI1,62.0,57.0,5330,6.47,6.44,4.0,7.380826400557675
12781,1.03,Premium,F,VS2,60.5,59.0,5330,6.6,6.52,3.97,7.416476996295677
12782,1.03,Ideal,E,SI1,62.2,57.0,5330,6.48,6.42,4.01,7.382169347137674
12783,0.9,Very Good,D,VS1,60.3,58.0,5331,6.23,6.28,3.77,7.204561245860119
12784,1.0,Ideal,E,SI1,61.6,57.0,5331,6.37,6.45,3.95,7.342445186307208
12785,1.01,Good,H,VS2,64.4,58.0,5331,6.18,6.24,4.0,7.269152867217174
12786,1.0,Fair,D,SI1,65.5,60.0,5331,6.18,6.12,4.03,7.251918329800819
12787,1.0,Good,D,SI1,58.5,64.0,5331,6.53,6.49,3.81,7.335092467714717
12788,1.19,Ideal,I,SI1,63.7,57.0,5331,6.73,6.69,4.28,7.590223512328751
12789,1.12,Ideal,H,SI2,63.6,56.0,5331,6.68,6.54,4.19,7.516088982347313
12790,1.25,Premium,I,VS1,59.4,60.0,5331,7.1,7.03,4.2,7.711733041806529
12791,1.2,Premium,F,SI2,62.5,59.0,5332,6.74,6.68,4.2,7.562986021997859
12792,1.27,Fair,H,SI2,65.2,54.0,5334,6.78,6.71,4.41,7.6483766955698735
12793,1.02,Very Good,H,VS2,60.2,62.0,5335,6.46,6.54,3.91,7.367993408175185
12794,0.9,Ideal,G,VVS2,61.9,56.0,5335,6.15,6.22,3.83,7.194845382957988
12795,0.9,Ideal,E,VS1,61.3,57.0,5335,6.2,6.24,3.81,7.203605242305634
12796,1.11,Very Good,H,SI1,62.5,58.0,5335,6.61,6.64,4.14,7.505464281029767
12797,1.34,Very Good,J,SI2,62.7,56.0,5335,7.05,7.08,4.43,7.788679316599998
12798,1.09,Premium,H,SI1,59.8,60.0,5335,6.72,6.66,4.0,7.483983410300573
12799,1.03,Ideal,G,SI1,62.5,57.0,5337,6.4,6.49,4.03,7.387070222090294
12800,0.7,Ideal,E,VVS1,61.9,56.0,5338,5.66,5.69,3.51,6.820701736118851
12801,0.7,Ideal,E,VVS1,61.8,55.0,5338,5.69,5.73,3.53,6.846631975010493
12802,1.13,Premium,H,SI1,61.4,59.0,5338,6.73,6.68,4.12,7.533098944943414
12803,1.01,Very Good,E,SI1,62.3,56.0,5339,6.36,6.42,3.98,7.344368493626133
12804,1.01,Very Good,E,SI1,61.1,57.0,5339,6.43,6.46,3.94,7.354548532154074
12805,1.14,Ideal,J,VS1,61.6,56.0,5339,6.71,6.73,4.14,7.546550038985652
12806,1.01,Very Good,E,SI2,60.2,60.0,5340,6.46,6.5,3.9,7.355448007035179
12807,1.21,Ideal,J,SI1,61.9,54.0,5341,6.85,6.88,4.25,7.645975394250877
12808,1.0,Very Good,D,SI1,62.3,59.0,5342,6.26,6.29,3.91,7.2663912817950855
12809,0.91,Very Good,D,SI1,62.0,59.0,5342,6.19,6.16,3.83,7.190214152509949
12810,1.06,Ideal,G,SI1,62.0,57.0,5342,6.54,6.5,4.04,7.42408564684152
12811,1.05,Ideal,H,SI1,61.9,57.0,5342,6.54,6.57,4.06,7.446663733681414
12812,1.13,Ideal,F,SI1,59.7,57.0,5342,6.82,6.79,4.06,7.554663041129906
12813,1.04,Premium,H,VS2,59.6,58.0,5344,6.63,6.55,3.93,7.415033089471833
12814,1.0,Good,E,SI1,57.2,62.0,5345,6.59,6.56,3.76,7.344706941979599
12815,1.01,Premium,F,SI1,62.3,58.0,5345,6.44,6.41,4.0,7.367385045183909
12816,1.01,Premium,F,SI1,59.8,60.0,5345,6.57,6.53,3.92,7.393830016659795
12817,1.01,Premium,F,SI1,62.2,59.0,5345,6.41,6.36,3.97,7.3384901297218805
12818,1.01,Premium,F,SI1,60.6,59.0,5345,6.52,6.49,3.94,7.381286072362418
12819,1.01,Ideal,F,SI1,60.9,55.0,5345,6.5,6.48,3.95,7.378286184540733
12820,1.02,Ideal,G,VS2,62.4,57.0,5346,6.47,6.36,4.0,7.362792477727414
12821,1.21,Very Good,I,SI1,62.8,57.0,5346,6.73,6.8,4.25,7.603604092448909
12822,1.02,Premium,G,VS2,61.5,59.0,5346,6.45,6.4,3.95,7.34922371893827
12823,1.11,Premium,G,VS2,61.0,59.0,5346,6.7,6.67,4.08,7.510417009177042
12824,1.1,Ideal,H,VS2,60.5,57.0,5347,6.73,6.7,4.06,7.516247327816454
12825,1.07,Ideal,G,SI1,61.9,55.0,5347,6.57,6.62,4.08,7.471293739776869
12826,1.05,Ideal,I,VS2,60.2,57.0,5347,6.6,6.65,3.99,7.4522091115325395
12827,1.05,Ideal,F,SI2,61.9,56.0,5347,6.48,6.5,4.02,7.403629032655196
12828,1.0,Premium,F,VS2,61.3,59.0,5347,6.39,6.35,3.9,7.306046647031959
12829,1.02,Fair,E,VS2,66.6,57.0,5350,6.09,6.14,4.07,7.249709678218585
12830,1.0,Very Good,E,SI1,59.6,60.0,5351,6.43,6.48,3.85,7.325670996470662
12831,1.0,Very Good,E,SI1,61.2,60.0,5351,6.39,6.42,3.92,7.329242882860331
12832,1.05,Premium,D,SI1,61.6,61.0,5351,6.55,6.5,4.02,7.419130126195384
12833,1.5,Premium,J,SI2,61.3,59.0,5351,7.38,7.33,4.51,7.930561448125415
12834,1.2,Very Good,H,SI2,62.0,58.0,5352,6.73,6.79,4.19,7.580968323230226
12835,1.2,Very Good,I,SI1,63.8,57.0,5352,6.64,6.72,4.26,7.570497905027349
12836,1.05,Ideal,I,VVS2,61.8,54.0,5352,6.55,6.57,4.05,7.4453101851949555
12837,1.08,Ideal,G,SI1,61.8,56.0,5352,6.58,6.55,4.06,7.451062218021056
12838,1.08,Ideal,D,SI2,61.6,57.0,5352,6.62,6.58,4.07,7.469947595484532
12839,1.04,Very Good,G,VS2,61.4,63.0,5353,6.51,6.55,4.01,7.417754686721194
12840,1.03,Very Good,G,SI1,59.4,60.0,5353,6.61,6.66,3.94,7.438368078711156
12841,1.21,Premium,I,SI1,61.6,58.0,5353,6.89,6.84,4.23,7.6391579713859645
12842,1.06,Ideal,F,SI2,61.8,56.0,5354,6.56,6.51,4.04,7.43070865121134
12843,1.25,Ideal,I,SI2,62.0,57.0,5355,6.92,6.85,4.27,7.66111209578093
12844,1.25,Ideal,G,SI2,61.6,57.0,5355,6.98,6.91,4.28,7.689523543674884
12845,1.02,Premium,H,VS2,62.4,58.0,5356,6.39,6.43,4.0,7.360634668725492
12846,1.03,Ideal,F,SI1,62.8,56.0,5356,6.38,6.46,4.03,7.375870427662588
12847,1.22,Good,J,VS1,58.5,61.0,5356,6.94,7.0,4.08,7.630859737057912
12848,0.9,Good,E,VS1,59.3,56.0,5356,6.27,6.32,3.73,7.207565631910206
12849,1.08,Ideal,I,VS2,61.8,54.2,5357,6.57,6.6,4.07,7.463388189510218
12850,1.34,Ideal,G,SI2,62.0,55.0,5358,7.06,7.03,4.37,7.760826152520139
12851,1.34,Ideal,J,SI2,62.0,56.0,5358,7.09,7.03,4.38,7.77024118658905
12852,1.11,Ideal,H,SI1,61.6,56.0,5358,6.65,6.69,4.11,7.514498945387522
12853,1.09,Ideal,H,SI1,61.9,57.0,5358,6.63,6.58,4.09,7.479197297465404
12854,0.92,Premium,E,VS1,60.9,61.0,5358,6.25,6.22,3.8,7.206770188686826
12855,1.11,Ideal,E,SI2,61.2,55.0,5358,6.72,6.68,4.1,7.523933245434084
12856,1.1,Ideal,E,SI2,61.6,56.0,5359,6.66,6.63,4.09,7.4966318908014244
12857,1.12,Very Good,G,SI1,61.1,59.0,5361,6.69,6.73,4.1,7.52823662543305
12858,1.1,Ideal,G,SI2,62.1,58.0,5361,6.61,6.63,4.11,7.492797535977789
12859,1.05,Ideal,G,SI1,61.9,56.0,5361,6.51,6.55,4.04,7.428507743018069
12860,1.05,Ideal,G,SI1,62.3,55.0,5361,6.47,6.54,4.05,7.420978255938403
12861,1.11,Good,J,IF,58.3,62.0,5361,6.77,6.84,3.97,7.522291166279678
12862,1.24,Ideal,J,VS2,61.8,58.0,5361,6.88,6.84,4.24,7.640469154827021
12863,1.25,Very Good,H,SI2,62.7,57.0,5362,6.82,6.86,4.29,7.648957963372356
12864,1.06,Ideal,I,VS2,61.0,57.0,5362,6.55,6.59,4.01,7.435375608563611
12865,1.12,Ideal,H,SI1,62.0,57.0,5363,6.69,6.64,4.13,7.519331234083657
12866,1.12,Premium,H,SI1,62.2,60.0,5363,6.65,6.59,4.12,7.496277143255648
12867,1.12,Premium,H,SI1,61.6,59.0,5363,6.67,6.63,4.1,7.502319541478444
12868,1.26,Ideal,I,SI2,62.0,56.0,5363,7.0,6.94,4.32,7.713321897249885
12869,1.21,Very Good,G,SI2,59.3,59.0,5364,6.97,7.0,4.14,7.658144345875903
12870,1.09,Ideal,D,SI2,62.4,57.0,5364,6.55,6.6,4.1,7.4695848408519
12871,1.03,Premium,H,VS2,63.0,59.0,5364,6.47,6.36,4.04,7.377147770704483
12872,1.03,Ideal,H,VS2,62.3,56.0,5364,6.46,6.44,4.02,7.385790354663296
12873,1.03,Premium,H,VS2,60.9,58.0,5364,6.55,6.48,3.97,7.396627727128221
12874,1.03,Premium,H,VS2,61.6,61.0,5364,6.51,6.44,3.99,7.386106978178424
12875,1.03,Premium,H,VS2,62.6,56.0,5364,6.43,6.38,4.01,7.361977398223563
12876,1.03,Ideal,F,SI1,62.6,57.0,5366,6.42,6.46,4.03,7.384887301020021
12877,1.01,Premium,E,SI1,58.2,59.0,5366,6.59,6.54,3.82,7.363141739217709
12878,1.17,Premium,F,SI1,61.9,60.0,5366,6.72,6.66,4.14,7.533614178025173
12879,1.16,Premium,G,SI1,63.0,58.0,5366,6.7,6.66,4.21,7.553503506158619
12880,1.14,Very Good,H,SI1,62.9,59.0,5367,6.62,6.64,4.17,7.518061842274632
12881,1.07,Very Good,H,SI1,60.4,58.0,5367,6.67,6.73,4.05,7.506215174242715
12882,1.02,Ideal,G,SI1,60.6,57.0,5367,6.49,6.52,3.94,7.381286072362418
12883,1.22,Premium,I,SI1,62.1,59.0,5368,6.8,6.86,4.24,7.6278075875495395
12884,1.22,Premium,I,SI1,61.2,59.0,5368,6.86,6.9,4.21,7.638625171580566
12885,1.02,Premium,F,SI1,61.4,58.0,5369,6.48,6.41,3.96,7.361818600258801
12886,1.13,Very Good,J,VS1,62.1,59.0,5370,6.64,6.71,4.14,7.527126775722259
12887,1.05,Premium,H,VS2,62.7,59.0,5370,6.43,6.49,4.05,7.400959123774899
12888,1.05,Very Good,H,VS2,59.0,59.0,5370,6.68,6.71,3.95,7.468013522414527
12889,1.1,Ideal,H,SI1,62.0,57.0,5370,6.66,6.7,4.14,7.529314040591548
12890,1.37,Premium,J,VS1,60.0,62.0,5370,7.24,7.21,4.33,7.820355981726578
12891,1.27,Very Good,I,SI2,59.7,57.0,5371,6.99,7.04,4.19,7.687818128387911
12892,1.01,Very Good,E,SI1,61.5,60.0,5372,6.39,6.42,3.94,7.336584858201499
12893,1.16,Very Good,G,SI1,60.5,60.0,5372,6.86,6.77,4.12,7.580008747606853
12894,1.01,Ideal,E,SI1,62.1,57.0,5372,6.4,6.45,3.99,7.36375981209615
12895,1.2,Very Good,D,SI2,63.1,57.0,5373,6.68,6.75,4.24,7.57879986965127
12896,0.81,Ideal,E,VVS2,62.2,53.7,5373,5.97,5.99,3.72,7.055589555837448
12897,1.07,Ideal,I,VS1,62.0,53.0,5373,6.61,6.62,4.1,7.4871053984961815
12898,1.2,Ideal,I,SI2,61.1,57.0,5373,6.86,6.89,4.2,7.633101887219052
12899,0.9,Ideal,E,SI1,61.9,54.0,5373,6.19,6.22,3.84,7.207960300741849
12900,1.06,Ideal,H,VS2,61.2,55.0,5373,6.61,6.57,4.03,7.451323481033815
12901,1.17,Ideal,H,SI2,61.4,56.0,5373,6.83,6.76,4.17,7.588956208692764
12902,1.23,Premium,H,SI2,61.2,57.0,5373,6.89,6.86,4.21,7.636532792619326
12903,1.12,Very Good,F,SI1,61.4,63.0,5374,6.7,6.68,4.11,7.523147592176696
12904,1.12,Very Good,H,SI2,61.7,59.0,5375,6.67,6.71,4.13,7.530141309480039
12905,1.08,Very Good,H,SI1,61.8,53.0,5375,6.62,6.63,4.09,7.4879409305373805
12906,0.93,Ideal,H,VS1,61.8,55.0,5375,6.28,6.26,3.88,7.252983868687199
12907,1.01,Ideal,E,SI1,62.9,56.0,5375,6.41,6.38,4.02,7.361076282238365
12908,1.2,Premium,I,VVS2,63.0,60.0,5376,6.71,6.63,4.2,7.545710964654719
12909,1.2,Very Good,J,VS1,63.1,59.0,5376,6.75,6.65,4.23,7.568899506122521
12910,1.09,Ideal,H,SI1,62.1,55.0,5376,6.6,6.64,4.11,7.49278765995025
12911,1.0,Fair,E,VS2,65.0,58.0,5376,6.21,6.16,4.02,7.264719120770137
12912,1.13,Premium,D,SI2,62.0,58.0,5376,6.68,6.64,4.13,7.517173125916248
12913,1.13,Premium,G,SI1,60.9,60.0,5376,6.76,6.67,4.09,7.526810851084344
12914,1.2,Premium,H,SI2,62.2,58.0,5376,6.79,6.74,4.21,7.589980399168812
12915,1.2,Ideal,I,SI1,63.5,61.0,5376,6.75,6.71,4.27,7.595436338434693
12916,1.2,Ideal,I,SI1,62.6,58.0,5376,6.74,6.71,4.21,7.572881591124264
12917,1.28,Premium,H,SI2,60.2,60.0,5376,6.97,6.93,4.31,7.701701877770561
12918,1.2,Premium,H,SI2,62.5,58.0,5376,6.81,6.76,4.24,7.60874230953328
12919,1.2,Premium,H,SI2,62.3,58.0,5376,6.81,6.76,4.23,7.605335708090031
12920,1.2,Premium,H,SI2,62.0,58.0,5376,6.91,6.76,4.24,7.629773221909468
12921,1.0,Good,E,VS2,64.0,58.0,5376,6.24,6.2,3.99,7.270202991034658
12922,1.03,Ideal,I,VS2,61.2,56.0,5378,6.5,6.51,3.98,7.3958656923009265
12923,1.13,Ideal,I,SI2,62.0,55.0,5378,6.68,6.7,4.15,7.5371205347293
12924,1.18,Ideal,I,SI1,61.5,56.0,5378,6.77,6.82,4.18,7.592430515355877
12925,1.01,Good,F,SI1,62.4,59.0,5378,6.29,6.33,3.94,7.2934611464398325
12926,1.03,Ideal,F,SI1,61.3,57.0,5378,6.58,6.51,4.01,7.4243473640316235
12927,1.01,Good,E,SI1,64.3,59.0,5379,6.23,6.28,4.02,7.2971922237703835
12928,1.04,Very Good,E,SI1,63.5,56.0,5381,6.41,6.37,4.06,7.373097456736043
12929,1.24,Premium,D,SI2,59.9,59.0,5382,7.01,6.95,4.18,7.669930364378201
12930,1.31,Very Good,J,SI1,62.5,55.0,5382,6.97,7.05,4.38,7.749712783431578
12931,1.14,Ideal,H,SI1,62.3,56.0,5382,6.69,6.77,4.19,7.568112288591635
12932,1.02,Very Good,H,VS2,62.4,57.0,5383,6.43,6.35,3.99,7.347964075885647
12933,1.01,Very Good,F,SI1,61.9,58.0,5383,6.41,6.44,3.98,7.360153475952833
12934,1.11,Very Good,F,SI1,60.1,61.0,5384,6.64,6.74,4.06,7.505411560389785
12935,1.13,Ideal,H,SI1,62.3,56.0,5384,6.66,6.69,4.16,7.534111916529642
12936,1.0,Good,E,SI1,58.0,60.0,5384,6.48,6.52,3.77,7.315430301060193
12937,1.09,Premium,F,SI1,60.9,59.0,5384,6.64,6.59,4.03,7.462241545558769
12938,1.15,Premium,G,SI1,63.0,59.0,5384,6.68,6.63,4.19,7.5358072169618175
12939,1.09,Premium,F,SI1,62.7,58.0,5384,6.56,6.51,4.1,7.451977267964991
12940,1.0,Very Good,G,VS2,60.0,55.0,5385,6.41,6.52,3.88,7.3412529737127725
12941,1.2,Ideal,G,SI2,62.2,56.0,5385,6.74,6.84,4.22,7.603987915450767
12942,1.0,Ideal,I,VS1,60.4,55.0,5385,6.49,6.52,3.93,7.377619755164648
12943,1.01,Fair,D,SI1,66.0,57.0,5385,6.29,6.22,4.13,7.336116379105163
12944,1.01,Fair,D,SI1,65.0,57.0,5385,6.3,6.22,4.07,7.317295203459954
12945,1.01,Very Good,D,SI1,60.8,57.0,5386,6.58,6.54,3.99,7.423766966131496
12946,0.9,Ideal,F,VS1,61.6,56.0,5386,6.2,6.23,3.83,7.208844770899023
12947,1.11,Ideal,H,SI1,62.7,56.0,5386,6.65,6.59,4.15,7.506744142306717
12948,1.23,Good,J,VS2,63.6,57.0,5386,6.79,6.74,4.3,7.620496825691877
12949,0.9,Very Good,E,SI1,61.4,56.0,5387,6.19,6.23,3.81,7.1989625704074145
12950,1.01,Ideal,H,SI1,61.7,57.0,5387,6.37,6.44,3.96,7.343854491126353
12951,1.01,Ideal,H,SI1,61.2,57.0,5387,6.42,6.47,3.95,7.358191662855102
12952,1.01,Ideal,G,SI1,61.2,57.0,5387,6.44,6.5,3.96,7.373000836785869
12953,1.3,Ideal,H,VS2,62.9,56.0,5387,7.0,6.96,4.39,7.740663167892241
12954,1.21,Premium,F,SI2,61.5,61.0,5387,6.82,6.77,4.18,7.592430515355877
12955,1.21,Very Good,I,VS2,63.4,57.0,5387,6.79,6.72,4.28,7.609483604100465
12956,1.0,Premium,H,VS1,61.5,57.0,5387,6.44,6.37,3.94,7.336549690503119
12957,1.0,Premium,H,VS1,60.7,59.0,5387,6.44,6.4,3.9,7.328606717427416
12958,1.21,Ideal,I,VS2,62.3,58.0,5387,6.79,6.75,4.22,7.595542075565936
12959,1.16,Ideal,H,SI2,60.9,59.0,5388,6.72,6.78,4.11,7.548884900272613
12960,1.21,Ideal,J,SI1,62.7,55.2,5390,6.79,6.84,4.27,7.631643969426945
12961,1.0,Very Good,D,SI1,62.1,58.0,5390,6.34,6.45,3.97,7.3429210082688074
12962,1.0,Very Good,D,SI1,62.1,61.0,5390,6.3,6.32,3.92,7.286130041355416
12963,1.0,Very Good,D,SI1,61.3,54.0,5390,6.37,6.39,3.91,7.314277911186473
12964,1.0,Premium,D,SI1,61.5,60.0,5390,6.34,6.38,3.91,7.305207871887455
12965,1.19,Very Good,J,SI1,60.0,57.0,5390,6.93,6.89,4.15,7.630470671751618
12966,0.92,Good,G,VVS2,58.8,57.0,5390,6.32,6.37,3.73,7.230393561364467
12967,1.25,Premium,I,SI1,59.7,59.0,5390,7.03,6.97,4.18,7.678186287697667
12968,1.12,Ideal,I,VS2,61.2,54.0,5392,6.74,6.77,4.13,7.558046206852127
12969,1.14,Ideal,J,VS1,61.5,57.0,5392,6.7,6.73,4.13,7.540909382050724
12970,1.06,Ideal,G,SI1,60.5,57.0,5393,6.64,6.59,4.0,7.451461706805527
12971,1.02,Very Good,H,VS2,60.6,60.0,5393,6.55,6.48,3.95,7.389341373049729
12972,1.01,Very Good,H,VS2,61.6,57.0,5393,6.41,6.44,3.96,7.352885475488794
12973,1.03,Very Good,E,SI2,61.7,54.9,5393,6.46,6.52,4.01,7.400008366055749
12974,1.03,Very Good,D,SI1,61.8,57.0,5393,6.49,6.53,4.02,7.412496971400324
12975,1.07,Ideal,E,SI2,61.4,57.0,5393,6.62,6.57,4.05,7.46064649557736
12976,1.06,Premium,D,SI2,62.5,56.0,5393,6.61,6.47,4.09,7.450516827117774
12977,0.91,Good,G,SI1,57.7,58.0,5394,6.33,6.4,3.67,7.216057467834742
12978,1.01,Very Good,D,SI1,59.8,56.0,5394,6.57,6.6,3.94,7.416555024700347
12979,1.25,Ideal,I,SI2,61.4,55.0,5395,6.92,6.99,4.27,7.690300563308478
12980,1.11,Ideal,H,SI1,62.5,56.0,5395,6.65,6.63,4.15,7.5154745474112525
12981,1.11,Premium,H,VS2,60.9,57.0,5395,6.77,6.69,4.1,7.53678595439773
12982,1.11,Premium,H,VS2,62.0,59.0,5395,6.66,6.59,4.11,7.494939036436823
12983,1.11,Ideal,G,SI2,61.7,57.0,5395,6.69,6.65,4.12,7.518004888889057
12984,1.25,Premium,J,VS2,62.2,59.0,5396,6.88,6.86,4.27,7.654853211171226
12985,1.0,Premium,E,SI1,60.5,59.0,5396,6.45,6.4,3.89,7.327141220859997
12986,1.0,Very Good,E,SI1,63.2,57.0,5396,6.39,6.36,4.03,7.355622535435143
12987,1.0,Ideal,E,SI1,62.3,55.0,5396,6.41,6.34,3.97,7.333946204576932
12988,1.0,Premium,E,SI1,61.7,58.0,5396,6.42,6.35,3.94,7.327525518914033
12989,1.22,Very Good,E,SI1,63.4,56.0,5397,6.79,6.76,4.29,7.621412468702288
12990,1.02,Ideal,G,SI1,61.5,57.0,5398,6.54,6.44,3.99,7.392740070510872
12991,1.02,Very Good,F,SI1,63.2,59.0,5398,6.38,6.35,4.02,7.347508517279151
12992,1.26,Premium,I,SI2,62.2,58.0,5398,6.98,6.92,4.32,7.705030386685672
12993,1.02,Premium,F,SI1,62.3,58.0,5398,6.46,6.38,4.0,7.365090588909345
12994,1.02,Ideal,F,SI1,62.8,55.0,5398,6.43,6.4,4.03,7.373670481419103
12995,1.26,Ideal,J,SI1,62.0,56.0,5398,6.93,6.9,4.29,7.680429361978117
12996,1.01,Premium,H,VS2,61.5,59.0,5400,6.49,6.48,3.99,7.390601037781935
12997,1.05,Premium,E,SI2,60.3,61.0,5400,6.62,6.57,3.98,7.435493018349022
12998,1.09,Ideal,I,VS1,62.7,54.0,5401,6.6,6.54,4.12,7.474400997602943
12999,1.09,Premium,G,SI1,60.2,60.0,5402,6.7,6.66,4.02,7.486878774271151
13000,1.0,Premium,H,VS2,62.4,59.0,5404,6.75,6.72,4.2,7.573738063058902
13001,1.22,Premium,I,VS2,60.1,58.0,5405,6.92,7.0,4.18,7.661629902225762
13002,2.14,Fair,J,I1,69.4,57.0,5405,7.74,7.7,5.36,8.319425012860272
13003,1.07,Ideal,F,SI2,61.6,57.0,5405,6.56,6.53,4.03,7.431558645368308
13004,1.21,Premium,G,SI2,62.7,59.0,5405,6.74,6.66,4.2,7.558660096595069
13005,1.27,Ideal,F,SI2,62.0,55.0,5405,6.95,6.9,4.3,7.687945999541688
13006,1.19,Ideal,D,SI2,60.4,55.0,5406,6.89,6.91,4.17,7.633237077213039
13007,1.05,Very Good,H,SI1,60.5,58.0,5406,6.55,6.6,3.98,7.426729361890103
13008,1.21,Good,H,SI1,63.8,64.0,5407,6.72,6.63,4.26,7.568323533793012
13009,1.02,Premium,G,VS2,62.7,58.0,5407,6.44,6.36,4.01,7.359689690529719
13010,1.49,Good,I,SI2,64.3,59.0,5407,7.2,7.1,4.6,7.8774497923419196
13011,1.23,Ideal,J,SI1,62.2,57.0,5407,6.89,6.81,4.26,7.643012211618027
13012,1.1,Ideal,G,SI2,62.5,55.0,5407,6.61,6.66,4.15,7.513283785489067
13013,1.0,Good,F,VS2,64.4,56.0,5407,6.23,6.28,4.03,7.300776561119422
13014,1.2,Very Good,H,SI2,60.2,58.0,5408,6.88,6.94,4.16,7.633927756097277
13015,1.13,Very Good,D,SI2,62.3,60.0,5408,6.59,6.7,4.14,7.514070328528337
13016,1.2,Very Good,I,SI1,62.2,55.0,5408,6.75,6.92,4.25,7.6331223812758076
13017,1.2,Very Good,I,SI1,60.0,60.0,5408,6.81,6.89,4.11,7.591297175073871
13018,1.2,Very Good,I,SI1,62.8,57.0,5408,6.7,6.74,4.22,7.574152685910004
13019,1.11,Ideal,G,SI1,61.9,57.0,5408,6.63,6.66,4.11,7.5036694415413585
13020,0.3,Very Good,E,VS2,61.6,54.0,600,4.29,4.32,2.65,5.618001319789402
13021,0.29,Ideal,G,VVS2,61.3,56.0,600,4.23,4.25,2.6,5.5466321278492945
13022,0.31,Ideal,G,VS1,62.3,54.0,600,4.35,4.38,2.72,5.695552922263429
13023,0.31,Good,E,VS1,59.0,63.0,600,4.44,4.47,2.63,5.705897307501552
13024,0.26,Very Good,H,VVS2,63.3,58.0,600,4.08,4.04,2.57,5.404692804592995
13025,0.26,Premium,H,VVS1,62.5,58.0,600,4.11,4.08,2.56,5.4238513563290045
13026,0.26,Ideal,H,VVS1,61.2,56.0,600,4.16,4.11,2.53,5.434859307192911
13027,0.26,Premium,H,VVS2,62.4,58.0,600,4.07,4.04,2.53,5.378521472388178
13028,0.26,Ideal,H,IF,61.1,57.0,600,4.16,4.12,2.53,5.438365250694447
13029,0.23,Very Good,F,VVS2,58.1,63.0,600,4.08,4.04,2.36,5.281711304760957
13030,0.26,Premium,H,VVS1,59.8,59.0,600,4.17,4.12,2.48,5.413031841690583
13031,0.41,Good,G,I1,63.8,56.0,600,4.74,4.7,3.01,6.067311302898787
13032,0.41,Premium,I,SI2,60.6,59.0,600,4.84,4.8,2.92,6.084009822438956
